target,feature_idx,u_statistic,p_value,effect_size,abs_effect_size,mean_low_burden,mean_high_burden,freq_low_burden,freq_high_burden,direction,adjusted_p,significant,composite_score
total_burden_rate_within_suite_q25_q75,8566,20253.0,2.2020948322935765e-06,-0.133986562150056,0.133986562150056,0.0036921221762895584,0.00021341089450288564,0.14893617021276595,0.015789473684210527,higher_in_low_burden,0.00040234107665030553,True,0.45493872696763477
total_burden_rate_within_suite_q25_q75,2178,15290.0,5.868438394784475e-06,0.14389697648376265,0.14389697648376265,0.0005036765360273421,0.0014380273642018437,0.031914893617021274,0.17894736842105263,higher_in_high_burden,0.0007797909806403008,True,0.44723493876257825
total_burden_rate_within_suite_q25_q75,7873,20163.0,1.8039370406902238e-06,-0.1289473684210527,0.1289473684210527,0.0035256959963589907,5.9593585319817066e-05,0.13829787234042554,0.010526315789473684,higher_in_low_burden,0.0003439245184098536,True,0.4466139638076343
total_burden_rate_within_suite_q25_q75,5208,15698.0,9.026075000557426e-07,0.12105263157894741,0.12105263157894741,0.0,0.0009545806096866727,0.0,0.12105263157894737,higher_in_high_burden,0.00020831230988128585,True,0.44562924475401494
total_burden_rate_within_suite_q25_q75,9668,15138.5,1.3546584443464355e-05,0.15237961926091825,0.15237961926091825,0.00046778543037362397,0.003354078158736229,0.05851063829787234,0.20526315789473684,higher_in_high_burden,0.0013381647754932354,True,0.4378613740524899
total_burden_rate_within_suite_q25_q75,101,20055.0,3.7007071662021427e-06,-0.1229003359462486,0.1229003359462486,0.0035069917794317007,0.00014237442519515753,0.13297872340425532,0.010526315789473684,higher_in_low_burden,0.0005907928011387369,True,0.39679169918867135
total_burden_rate_within_suite_q25_q75,6294,15678.0,4.222741562486831e-06,0.12217245240761476,0.12217245240761476,4.096035991096869e-05,0.0017966415034607053,0.010638297872340425,0.13157894736842105,higher_in_high_burden,0.0006172240583834918,True,0.39211946866991176
total_burden_rate_within_suite_q25_q75,8857,15593.0,9.870119952088791e-06,0.12693169092945134,0.12693169092945134,0.00015668240666855127,0.0013838099548593163,0.02127659574468085,0.14736842105263157,higher_in_high_burden,0.0011097557946130603,True,0.3750542797160807
total_burden_rate_within_suite_q25_q75,15774,15239.5,5.0395256624485504e-05,0.14672452407614778,0.14672452407614778,0.0003790181363001466,0.0012095527490600944,0.06914893617021277,0.21578947368421053,higher_in_high_burden,0.002797255699979354,True,0.37462700756470274
total_burden_rate_within_suite_q25_q75,4823,15567.5,1.3732591766749279e-05,0.12835946248600227,0.12835946248600227,0.00013249153562355787,0.0013833121629431844,0.026595744680851064,0.15263157894736842,higher_in_high_burden,0.0013381647754932354,True,0.36883968400342954
total_burden_rate_within_suite_q25_q75,13808,14195.0,0.000558029303242971,0.20520716685330342,0.20520716685330342,0.0309333186596632,0.038509663194417953,0.8617021276595744,0.9631578947368421,higher_in_high_burden,0.017111597865177818,True,0.3625414377166793
total_burden_rate_within_suite_q25_q75,9900,15165.0,0.00011405658880664177,0.15089585666293392,0.15089585666293392,0.0006694681942462921,0.0038696941919624805,0.10638297872340426,0.23684210526315788,higher_in_high_burden,0.005156063318733239,True,0.3452016986392342
total_burden_rate_within_suite_q25_q75,11821,14271.0,0.0006929703931840326,0.20095184770436725,0.20095184770436725,0.0160071961581707,0.020726270973682404,0.7021276595744681,0.8947368421052632,higher_in_high_burden,0.019818628786957882,True,0.3422062059447862
total_burden_rate_within_suite_q25_q75,2751,15100.0,0.00014964592475655373,0.15453527435610304,0.15453527435610304,0.0008388757123611867,0.002917264122515917,0.11702127659574468,0.2631578947368421,higher_in_high_burden,0.006116087180911697,True,0.34206789910673646
total_burden_rate_within_suite_q25_q75,1842,15876.0,6.566427803977951e-06,0.11108622620380737,0.11108622620380737,1.8805107174557634e-05,0.0008461207034997642,0.005319148936170213,0.11578947368421053,higher_in_high_burden,0.0008468760564836269,True,0.3412768985996159
total_burden_rate_within_suite_q25_q75,11548,15888.0,7.463942947549986e-06,0.11041433370660692,0.11041433370660692,3.1481067708227783e-05,0.000867920636665076,0.005319148936170213,0.11578947368421053,higher_in_high_burden,0.0009351254235716196,True,0.33445938562534916
total_burden_rate_within_suite_q25_q75,5851,15980.0,5.076464993625409e-06,0.10526315789473684,0.10526315789473684,0.0,0.0006194748566485941,0.0,0.10526315789473684,higher_in_high_burden,0.0007180741611950781,True,0.33092954741232494
total_burden_rate_within_suite_q25_q75,14200,19892.0,1.8372524227852235e-05,-0.11377379619260908,0.11377379619260908,0.0008253651903942227,5.697967208107002e-05,0.1276595744680851,0.015789473684210527,higher_in_low_burden,0.0015796768380221971,True,0.31872952493099715
total_burden_rate_within_suite_q25_q75,5876,15881.0,1.5322718189207798e-05,0.11080627099664053,0.11080627099664053,5.159265492693521e-05,0.0009545444045215845,0.010638297872340425,0.12105263157894737,higher_in_high_burden,0.001394883501182519,True,0.31640310312621517
total_burden_rate_within_suite_q25_q75,4133,19768.5,9.547237057366376e-06,-0.10685890257558794,0.10685890257558794,0.003616310190409422,2.340277387702372e-05,0.11170212765957446,0.005263157894736842,higher_in_low_burden,0.0011017009078039882,True,0.31608182612728863
total_burden_rate_within_suite_q25_q75,288,19871.0,2.23997291150203e-05,-0.11259798432250845,0.11259798432250845,0.003308459185063839,0.0002707667590584606,0.1276595744680851,0.015789473684210527,higher_in_low_burden,0.0017345197794599544,True,0.31086285077705816
total_burden_rate_within_suite_q25_q75,2867,15749.5,3.875119873416117e-05,0.11816909294512878,0.11816909294512878,0.000119937198178377,0.0015289110597223043,0.026595744680851064,0.14210526315789473,higher_in_high_burden,0.0023600556451291214,True,0.31043939566018713
total_burden_rate_within_suite_q25_q75,14517,19863.0,2.414450748223093e-05,-0.11215005599104133,0.11215005599104133,0.0008592767408117652,9.775641956366599e-05,0.1276595744680851,0.015789473684210527,higher_in_low_burden,0.0017345197794599544,True,0.3096262009480093
total_burden_rate_within_suite_q25_q75,7871,19780.0,1.9047220171730276e-05,-0.10750279955207165,0.10750279955207165,0.0012428475311025977,4.345117849879898e-05,0.11702127659574468,0.010526315789473684,higher_in_low_burden,0.0016061934702507165,True,0.30038455299308814
total_burden_rate_within_suite_q25_q75,4992,19777.0,1.962686365926657e-05,-0.10733482642777159,0.10733482642777159,0.003332907799631357,0.00011024431296391413,0.11702127659574468,0.010526315789473684,higher_in_low_burden,0.0016238452291676207,True,0.29940570757011825
total_burden_rate_within_suite_q25_q75,6147,16074.0,8.993380013405504e-06,0.09999999999999998,0.09999999999999998,0.0,0.004846515599638224,0.0,0.1,higher_in_high_burden,0.0010658370637508954,True,0.2972309181540579
total_burden_rate_within_suite_q25_q75,12782,16074.0,8.993380013405504e-06,0.09999999999999998,0.09999999999999998,0.0,0.005384734366089106,0.0,0.1,higher_in_high_burden,0.0010658370637508954,True,0.2972309181540579
total_burden_rate_within_suite_q25_q75,9499,20091.0,0.00010010301476331664,-0.12491601343784997,0.12491601343784997,0.0017170804785564542,0.0004124041588511318,0.1702127659574468,0.04736842105263158,higher_in_low_burden,0.004572413747261911,True,0.2922852934394831
total_burden_rate_within_suite_q25_q75,3399,15977.0,2.7485600312167464e-05,0.105431131019037,0.105431131019037,4.6373603254323825e-05,0.0007290005451068282,0.010638297872340425,0.11578947368421053,higher_in_high_burden,0.0017345197794599544,True,0.29107645351228273
total_burden_rate_within_suite_q25_q75,10083,15759.0,6.753583273204887e-05,0.11763717805151175,0.11763717805151175,0.00014856428606435657,0.0009573481511324644,0.031914893617021274,0.14736842105263157,higher_in_high_burden,0.0035255312682146937,True,0.28853757988256995
total_burden_rate_within_suite_q25_q75,6440,20019.0,9.839110501119238e-05,-0.12088465845464724,0.12088465845464724,0.0013469470432028174,0.00019424055062700063,0.1595744680851064,0.042105263157894736,higher_in_low_burden,0.004541526268148195,True,0.2832083565497338
total_burden_rate_within_suite_q25_q75,12315,16072.0,2.2405012872570305e-05,0.10011198208286676,0.10011198208286676,2.2953305233386345e-05,0.0006558551103807986,0.005319148936170213,0.10526315789473684,higher_in_high_burden,0.0017345197794599544,True,0.27639123679233213
total_burden_rate_within_suite_q25_q75,13297,19570.0,1.2906157124061893e-05,-0.0957446808510638,0.0957446808510638,0.001036930363625288,0.0,0.09574468085106383,0.0,higher_in_low_burden,0.0013161278834653812,True,0.27581188498292075
total_burden_rate_within_suite_q25_q75,12172,19570.0,1.2906157124061893e-05,-0.0957446808510638,0.0957446808510638,0.0013071978464722633,0.0,0.09574468085106383,0.0,higher_in_low_burden,0.0013161278834653812,True,0.27581188498292075
total_burden_rate_within_suite_q25_q75,1266,19570.0,1.2906157124061893e-05,-0.0957446808510638,0.0957446808510638,0.00045073687215335667,0.0,0.09574468085106383,0.0,higher_in_low_burden,0.0013161278834653812,True,0.27581188498292075
total_burden_rate_within_suite_q25_q75,2848,16168.0,1.5905171051111962e-05,0.09473684210526312,0.09473684210526312,0.0,0.0034594398457556963,0.0,0.09473684210526316,higher_in_high_burden,0.001394883501182519,True,0.2705174585596543
total_burden_rate_within_suite_q25_q75,4200,16168.0,1.5905171051111962e-05,0.09473684210526312,0.09473684210526312,0.0,0.004202766343951225,0.0,0.09473684210526316,higher_in_high_burden,0.001394883501182519,True,0.2705174585596543
total_burden_rate_within_suite_q25_q75,3545,16168.0,1.5905171051111962e-05,0.09473684210526312,0.09473684210526312,0.0,0.005111650563776493,0.0,0.09473684210526316,higher_in_high_burden,0.001394883501182519,True,0.2705174585596543
total_burden_rate_within_suite_q25_q75,13292,16168.0,1.5905171051111962e-05,0.09473684210526312,0.09473684210526312,0.0,0.00496825622394681,0.0,0.09473684210526316,higher_in_high_burden,0.001394883501182519,True,0.2705174585596543
total_burden_rate_within_suite_q25_q75,10216,19795.0,6.0414779127350874e-05,-0.10834266517357216,0.10834266517357216,0.0008544917218387127,8.890849130693823e-05,0.1276595744680851,0.021052631578947368,higher_in_low_burden,0.003237591617274319,True,0.26974917696067535
total_burden_rate_within_suite_q25_q75,2901,14885.5,0.0010573314402584797,0.16654535274356108,0.16654535274356108,0.0018317927606403828,0.004062672611325979,0.2925531914893617,0.41578947368421054,higher_in_high_burden,0.02677664141400033,True,0.261849914480229
total_burden_rate_within_suite_q25_q75,9859,16063.0,4.458399640449891e-05,0.10061590145576704,0.10061590145576704,6.053303150110878e-05,0.0012165879597887397,0.010638297872340425,0.11052631578947368,higher_in_high_burden,0.0025723792662332595,True,0.26056147839862515
total_burden_rate_within_suite_q25_q75,11686,16065.0,4.546426213776039e-05,0.10050391937290037,0.10050391937290037,6.560720066772774e-05,0.0012327474541962147,0.010638297872340425,0.11052631578947368,higher_in_high_burden,0.00258910116200103,True,0.259988662361035
total_burden_rate_within_suite_q25_q75,15020,15806.5,0.00014746705408291664,0.11497760358342668,0.11497760358342668,0.0002535405510570854,0.0010593235492706299,0.03723404255319149,0.15263157894736842,higher_in_high_burden,0.006116087180911697,True,0.2545059531940882
total_burden_rate_within_suite_q25_q75,11617,19685.0,6.679250523938423e-05,-0.10218365061590151,0.10218365061590151,0.0008625102927908301,7.687173638259992e-05,0.11702127659574468,0.015789473684210527,higher_in_low_burden,0.0035255312682146937,True,0.2506335474943791
total_burden_rate_within_suite_q25_q75,2120,19475.0,2.305549908549484e-05,-0.09042553191489366,0.09042553191489366,0.0007284870953299105,0.0,0.09042553191489362,0.0,higher_in_low_burden,0.0017345197794599544,True,0.24964868423915912
total_burden_rate_within_suite_q25_q75,12230,19672.0,7.525793312140319e-05,-0.10145576707726756,0.10145576707726756,0.0009817015379667282,0.0001011716085486114,0.11702127659574468,0.015789473684210527,higher_in_low_burden,0.003666733741526144,True,0.24711790439761241
total_burden_rate_within_suite_q25_q75,4805,16262.0,2.8084584798553425e-05,0.08947368421052626,0.08947368421052626,0.0,0.0031022962648421526,0.0,0.08947368421052632,higher_in_high_burden,0.0017345197794599544,True,0.24702080335243085
total_burden_rate_within_suite_q25_q75,5089,16262.0,2.8084584798553425e-05,0.08947368421052626,0.08947368421052626,0.0,0.002396787516772747,0.0,0.08947368421052632,higher_in_high_burden,0.0017345197794599544,True,0.24702080335243085
total_burden_rate_within_suite_q25_q75,11838,16262.0,2.8084584798553425e-05,0.08947368421052626,0.08947368421052626,0.0,0.0038322932086884975,0.0,0.08947368421052632,higher_in_high_burden,0.0017345197794599544,True,0.24702080335243085
total_burden_rate_within_suite_q25_q75,1521,16262.0,2.8084584798553425e-05,0.08947368421052626,0.08947368421052626,0.0,0.004180324729532003,0.0,0.08947368421052632,higher_in_high_burden,0.0017345197794599544,True,0.24702080335243085
total_burden_rate_within_suite_q25_q75,4057,16262.0,2.8084584798553425e-05,0.08947368421052626,0.08947368421052626,0.0,0.003439744468778372,0.0,0.08947368421052632,higher_in_high_burden,0.0017345197794599544,True,0.24702080335243085
total_burden_rate_within_suite_q25_q75,3617,16262.0,2.8084584798553425e-05,0.08947368421052626,0.08947368421052626,0.0,0.004662643186748028,0.0,0.08947368421052632,higher_in_high_burden,0.0017345197794599544,True,0.24702080335243085
total_burden_rate_within_suite_q25_q75,9402,16262.0,2.8084584798553425e-05,0.08947368421052626,0.08947368421052626,0.0,0.004424695391207933,0.0,0.08947368421052632,higher_in_high_burden,0.0017345197794599544,True,0.24702080335243085
total_burden_rate_within_suite_q25_q75,7975,16262.0,2.8084584798553425e-05,0.08947368421052626,0.08947368421052626,0.0,0.003749186173081398,0.0,0.08947368421052632,higher_in_high_burden,0.0017345197794599544,True,0.24702080335243085
total_burden_rate_within_suite_q25_q75,7405,16262.0,2.8084584798553425e-05,0.08947368421052626,0.08947368421052626,0.0,0.0023337460588663816,0.0,0.08947368421052632,higher_in_high_burden,0.0017345197794599544,True,0.24702080335243085
total_burden_rate_within_suite_q25_q75,7445,16262.0,2.8084584798553425e-05,0.08947368421052626,0.08947368421052626,0.0,0.0039071254432201385,0.0,0.08947368421052632,higher_in_high_burden,0.0017345197794599544,True,0.24702080335243085
total_burden_rate_within_suite_q25_q75,14801,16262.0,2.8084584798553425e-05,0.08947368421052626,0.08947368421052626,0.0,0.004416454117745161,0.0,0.08947368421052632,higher_in_high_burden,0.0017345197794599544,True,0.24702080335243085
total_burden_rate_within_suite_q25_q75,10329,16262.0,2.8084584798553425e-05,0.08947368421052626,0.08947368421052626,0.0,0.003430913668125868,0.0,0.08947368421052632,higher_in_high_burden,0.0017345197794599544,True,0.24702080335243085
total_burden_rate_within_suite_q25_q75,4372,16262.0,2.8084584798553425e-05,0.08947368421052626,0.08947368421052626,0.0,0.001434652484022081,0.0,0.08947368421052632,higher_in_high_burden,0.0017345197794599544,True,0.24702080335243085
total_burden_rate_within_suite_q25_q75,356,19590.0,5.9951047919051643e-05,-0.09686450167973115,0.09686450167973115,0.0009248637361451983,3.6960511351935565e-05,0.10638297872340426,0.010526315789473684,higher_in_low_burden,0.003237591617274319,True,0.2411710987813789
total_burden_rate_within_suite_q25_q75,1240,19589.0,6.0543332409690796e-05,-0.09680851063829787,0.09680851063829787,0.0028551705181598663,3.7989313568687066e-05,0.10638297872340426,0.010526315789473684,higher_in_low_burden,0.003237591617274319,True,0.24103169352196793
total_burden_rate_within_suite_q25_q75,9423,20382.0,0.0006956936228953279,-0.14120940649496072,0.14120940649496072,0.001850930624641478,0.0006877822452224791,0.26595744680851063,0.1368421052631579,higher_in_low_burden,0.019818628786957882,True,0.24046922579903887
total_burden_rate_within_suite_q25_q75,3944,14865.0,0.0017123207145727,0.16769316909294518,0.16769316909294518,0.002773660933598876,0.004499413538724184,0.35106382978723405,0.49473684210526314,higher_in_high_burden,0.03811434687005731,True,0.23794176910397086
total_burden_rate_within_suite_q25_q75,7096,19572.0,7.150024209086084e-05,-0.09585666293393058,0.09585666293393058,0.000725266698282212,6.142705387901515e-05,0.10638297872340426,0.010526315789473684,higher_in_low_burden,0.0036096750589415744,True,0.23413295620939564
total_burden_rate_within_suite_q25_q75,4045,20017.0,0.0003496338615463348,-0.12077267637178046,0.12077267637178046,0.0018485981272533536,0.00047466077376157045,0.18085106382978725,0.06315789473684211,higher_in_low_burden,0.011977691272505296,True,0.23208002190614993
total_burden_rate_within_suite_q25_q75,14231,19380.0,4.112551119148425e-05,-0.0851063829787233,0.0851063829787233,0.0014032883336767554,0.0,0.0851063829787234,0.0,higher_in_low_burden,0.0024369644131710597,True,0.22239581385041257
total_burden_rate_within_suite_q25_q75,5374,19380.0,4.112551119148425e-05,-0.0851063829787233,0.0851063829787233,0.001860809396021068,0.0,0.0851063829787234,0.0,higher_in_low_burden,0.0024369644131710597,True,0.22239581385041257
total_burden_rate_within_suite_q25_q75,2587,19591.5,0.00011531219799259919,-0.0969484882418814,0.0969484882418814,0.0036571058444678783,0.0002334662713110447,0.11170212765957446,0.015789473684210527,higher_in_low_burden,0.005159632532628035,True,0.22175815204721933
total_burden_rate_within_suite_q25_q75,220,19757.0,0.00021692314604306276,-0.10621500559910424,0.10621500559910424,0.0007458399049937725,0.0002098534459946677,0.13829787234042554,0.031578947368421054,higher_in_low_burden,0.008200068925851983,True,0.2215838856133664
total_burden_rate_within_suite_q25_q75,12458,15746.0,0.00045806593968694795,0.11836506159014559,0.11836506159014559,0.0003040209412574768,0.0013284333981573582,0.06382978723404255,0.17894736842105263,higher_in_high_burden,0.01466145361698735,True,0.21706056869732412
total_burden_rate_within_suite_q25_q75,14302,16356.0,4.952008995474156e-05,0.08421052631578951,0.08421052631578951,0.0,0.0005051278858445585,0.0,0.08421052631578947,higher_in_high_burden,0.0027839178775838683,True,0.21518682779508033
total_burden_rate_within_suite_q25_q75,6132,15640.5,0.0007226602669413427,0.12427211646136616,0.12427211646136616,0.0004295178805477917,0.001857492490671575,0.09042553191489362,0.20526315789473684,higher_in_high_burden,0.019818628786957882,True,0.21162626751029617
total_burden_rate_within_suite_q25_q75,1642,16091.0,0.00019207492584348424,0.09904815229563269,0.09904815229563269,0.00014649666263721883,0.0008183479076251388,0.02127659574468085,0.12105263157894737,higher_in_high_burden,0.007390684726040515,True,0.2111028447605147
total_burden_rate_within_suite_q25_q75,14539,16159.5,0.00015258143425620185,0.09521276595744677,0.09521276595744677,7.859308243496343e-05,0.0008033828344196081,0.015957446808510637,0.11052631578947368,higher_in_high_burden,0.006116087180911697,True,0.21075596464891486
total_burden_rate_within_suite_q25_q75,3266,14860.0,0.0032592567302904612,0.16797312430011202,0.16797312430011202,0.004647384863346815,0.0073308078572154045,0.5212765957446809,0.6210526315789474,higher_in_high_burden,0.0569396046307716,False,0.20905692375782975
total_burden_rate_within_suite_q25_q75,4933,16250.0,0.00013492007946510782,0.09014557670772672,0.09014557670772672,4.097698911209591e-05,0.0004700820427387953,0.010638297872340425,0.1,higher_in_high_burden,0.005743927654898037,True,0.20199740046471165
total_burden_rate_within_suite_q25_q75,5838,19389.5,9.573488663527743e-05,-0.08563829787234045,0.08563829787234045,0.0005734669393859804,1.9311839423608035e-05,0.09042553191489362,0.005263157894736842,higher_in_low_burden,0.004465930615911612,True,0.2012575386148816
total_burden_rate_within_suite_q25_q75,12732,15982.5,0.0003697153614935876,0.10512318029115342,0.10512318029115342,0.00028190534794703126,0.0012470311485230923,0.03723404255319149,0.14210526315789473,higher_in_high_burden,0.012470783539610628,True,0.200165705551236
total_burden_rate_within_suite_q25_q75,9714,20320.0,0.0016881340836711889,-0.1377379619260919,0.1377379619260919,0.0022160455118864775,0.0010508515406399965,0.2978723404255319,0.1631578947368421,higher_in_low_burden,0.037767693657643694,True,0.19598452724808074
total_burden_rate_within_suite_q25_q75,11064,14873.5,0.004521033561240523,0.16721724524076143,0.16721724524076143,0.008630111813545227,0.012283607386052608,0.6861702127659575,0.7736842105263158,higher_in_high_burden,0.0677331992924217,False,0.19551013735303424
total_burden_rate_within_suite_q25_q75,7630,19285.0,7.326364429778794e-05,-0.07978723404255317,0.07978723404255317,0.0017797491746023297,0.0,0.0797872340425532,0.0,higher_in_low_burden,0.0036096750589415744,True,0.19488286366728308
total_burden_rate_within_suite_q25_q75,178,19285.0,7.326364429778794e-05,-0.07978723404255317,0.07978723404255317,0.0015447735786437988,0.0,0.0797872340425532,0.0,higher_in_low_burden,0.0036096750589415744,True,0.19488286366728308
total_burden_rate_within_suite_q25_q75,11995,19285.0,7.326364429778794e-05,-0.07978723404255317,0.07978723404255317,0.0019177027279511094,0.0,0.0797872340425532,0.0,higher_in_low_burden,0.0036096750589415744,True,0.19488286366728308
total_burden_rate_within_suite_q25_q75,15501,19285.0,7.326364429778794e-05,-0.07978723404255317,0.07978723404255317,0.0018978273728862405,0.0,0.0797872340425532,0.0,higher_in_low_burden,0.0036096750589415744,True,0.19488286366728308
total_burden_rate_within_suite_q25_q75,3561,20404.0,0.002419656776273029,-0.14244120940649485,0.14244120940649485,0.00658704387024045,0.0029622011352330446,0.3404255319148936,0.21578947368421053,higher_in_low_burden,0.045537317441876536,True,0.19110376397310266
total_burden_rate_within_suite_q25_q75,2028,16450.0,8.720860882813822e-05,0.07894736842105265,0.07894736842105265,0.0,0.0014545064186677337,0.0,0.07894736842105263,higher_in_high_burden,0.0041119327925955495,True,0.1883647888636081
total_burden_rate_within_suite_q25_q75,13619,16450.0,8.720860882813822e-05,0.07894736842105265,0.07894736842105265,0.0,0.0018391323974356055,0.0,0.07894736842105263,higher_in_high_burden,0.0041119327925955495,True,0.1883647888636081
total_burden_rate_within_suite_q25_q75,12145,16450.0,8.720860882813822e-05,0.07894736842105265,0.07894736842105265,0.0,0.0004262143047526479,0.0,0.07894736842105263,higher_in_high_burden,0.0041119327925955495,True,0.1883647888636081
total_burden_rate_within_suite_q25_q75,2328,19591.5,0.00033165904794214607,-0.0969484882418814,0.0969484882418814,0.0008794616442173719,0.00016389334632549435,0.12234042553191489,0.02631578947368421,higher_in_low_burden,0.011542261311319925,True,0.18785796767407367
total_burden_rate_within_suite_q25_q75,11038,19869.5,0.0008656837985905442,-0.11251399776035842,0.11251399776035842,0.0019864437635987997,0.0003572794084902853,0.17553191489361702,0.06842105263157895,higher_in_low_burden,0.02286761118565986,True,0.18461062730545433
total_burden_rate_within_suite_q25_q75,5726,19397.0,0.0001921409484078948,-0.0860582306830906,0.0860582306830906,0.0008213378023356199,3.962651680922136e-05,0.09574468085106383,0.010526315789473684,higher_in_low_burden,0.007390684726040515,True,0.18341722577552894
total_burden_rate_within_suite_q25_q75,3309,16051.0,0.0005057086605949834,0.1012877939529675,0.1012877939529675,0.00026349120889790356,0.0013220719993114471,0.03723404255319149,0.1368421052631579,higher_in_high_burden,0.01572550050071076,True,0.18266195417246864
total_burden_rate_within_suite_q25_q75,11177,19497.0,0.0003481470528705116,-0.0916573348264278,0.0916573348264278,0.0011211471864953637,0.00012404134031385183,0.11170212765957446,0.021052631578947368,higher_in_low_burden,0.011977691272505296,True,0.17613119882260903
total_burden_rate_within_suite_q25_q75,5412,19595.0,0.000494027761595718,-0.09714445688689799,0.09714445688689799,0.0013450747355818748,0.00017554554506205022,0.1276595744680851,0.031578947368421054,higher_in_low_burden,0.015473655247123023,True,0.17587101286566553
total_burden_rate_within_suite_q25_q75,9175,19494.0,0.0003569780828261181,-0.09148936170212774,0.09148936170212774,0.0010722208535298705,9.065542690223083e-05,0.11170212765957446,0.021052631578947368,higher_in_low_burden,0.012134487544128124,True,0.17529165547014516
total_burden_rate_within_suite_q25_q75,11135,19294.0,0.0001709509140478575,-0.08029115341545356,0.08029115341545356,0.0027642063796520233,3.7182158848736435e-05,0.0851063829787234,0.005263157894736842,higher_in_low_burden,0.006753331154052749,True,0.17427049954131804
total_burden_rate_within_suite_q25_q75,3165,19678.0,0.0006666159746449016,-0.1017917133258679,0.1017917133258679,0.0018176729790866375,0.0004277195839677006,0.14361702127659576,0.042105263157894736,higher_in_low_burden,0.019487406992119292,True,0.17408886490567066
total_burden_rate_within_suite_q25_q75,2376,19292.0,0.00017456846755251133,-0.08017917133258678,0.08017917133258678,0.0019124184036627412,2.202616451540962e-05,0.0851063829787234,0.005263157894736842,higher_in_low_burden,0.006834667234087163,True,0.17361056661247068
total_burden_rate_within_suite_q25_q75,15299,16348.0,0.00024402001400092174,0.08465845464725641,0.08465845464725641,4.460692434804514e-05,0.0005135057726874948,0.010638297872340425,0.09473684210526316,higher_in_high_burden,0.009068031876220694,True,0.1729137898314291
total_burden_rate_within_suite_q25_q75,3755,16355.0,0.0002607471774765934,0.08426651735722279,0.08426651735722279,4.380106111057103e-05,0.000532387348357588,0.010638297872340425,0.09473684210526316,higher_in_high_burden,0.009537939759051555,True,0.17026432611557143
total_burden_rate_within_suite_q25_q75,1324,19574.0,0.0005778732231362316,-0.09596864501679736,0.09596864501679736,0.0006956561119295657,0.0001407870586263016,0.1276595744680851,0.031578947368421054,higher_in_low_burden,0.017475683334154318,True,0.16867121156572415
total_burden_rate_within_suite_q25_q75,11171,16363.0,0.00028117840474592366,0.0838185890257559,0.0838185890257559,7.793847180437297e-05,0.0006972485571168363,0.010638297872340425,0.09473684210526316,higher_in_high_burden,0.009863738438487002,True,0.16813660714591677
total_burden_rate_within_suite_q25_q75,3147,19190.0,0.00013037719603873946,-0.07446808510638303,0.07446808510638303,0.0012913139071315527,0.0,0.07446808510638298,0.0,higher_in_low_burden,0.005604941221861496,True,0.16765960172300187
total_burden_rate_within_suite_q25_q75,4338,19190.0,0.00013037719603873946,-0.07446808510638303,0.07446808510638303,0.0005253312410786748,0.0,0.07446808510638298,0.0,higher_in_low_burden,0.005604941221861496,True,0.16765960172300187
total_burden_rate_within_suite_q25_q75,12710,19190.0,0.00013037719603873946,-0.07446808510638303,0.07446808510638303,0.0022289883345365524,0.0,0.07446808510638298,0.0,higher_in_low_burden,0.005604941221861496,True,0.16765960172300187
total_burden_rate_within_suite_q25_q75,15000,19190.0,0.00013037719603873946,-0.07446808510638303,0.07446808510638303,0.00039319004281423986,0.0,0.07446808510638298,0.0,higher_in_low_burden,0.005604941221861496,True,0.16765960172300187
total_burden_rate_within_suite_q25_q75,2826,16443.0,0.00020408570790832965,0.07933930571108627,0.07933930571108627,1.765027263900265e-05,0.000743730110116303,0.005319148936170213,0.08421052631578947,higher_in_high_burden,0.007781876775461091,True,0.16731990350981701
total_burden_rate_within_suite_q25_q75,8727,19593.5,0.0007259192205229509,-0.09706047032474796,0.09706047032474796,0.0009203522931784391,0.00020870006119366735,0.13297872340425532,0.03684210526315789,higher_in_low_burden,0.019818628786957882,True,0.1652868370034234
total_burden_rate_within_suite_q25_q75,6083,19835.0,0.001447383822131979,-0.11058230683090708,0.11058230683090708,0.0014519878895953298,0.000612400530371815,0.18617021276595744,0.07368421052631578,higher_in_low_burden,0.03308802534422486,True,0.1636982123057
total_burden_rate_within_suite_q25_q75,9659,16544.0,0.00015342522004567542,0.0736842105263158,0.0736842105263158,0.0,0.0003914139815606177,0.0,0.07368421052631578,higher_in_high_burden,0.006116087180911697,True,0.16310194029871927
total_burden_rate_within_suite_q25_q75,6700,16544.0,0.00015342522004567542,0.0736842105263158,0.0736842105263158,0.0,0.00048466926091350615,0.0,0.07368421052631578,higher_in_high_burden,0.006116087180911697,True,0.16310194029871927
total_burden_rate_within_suite_q25_q75,15062,16544.0,0.00015342522004567542,0.0736842105263158,0.0736842105263158,0.0,0.0003428207419347018,0.0,0.07368421052631578,higher_in_high_burden,0.006116087180911697,True,0.16310194029871927
total_burden_rate_within_suite_q25_q75,13972,16544.0,0.00015342522004567542,0.0736842105263158,0.0736842105263158,0.0,0.001114457380026579,0.0,0.07368421052631578,higher_in_high_burden,0.006116087180911697,True,0.16310194029871927
total_burden_rate_within_suite_q25_q75,5235,19585.5,0.0007682241844831582,-0.09661254199328106,0.09661254199328106,0.001379736582748592,0.00035386779927648604,0.13297872340425532,0.03684210526315789,higher_in_low_burden,0.020666644472138947,True,0.1627660509275182
